what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366817499906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366817518843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366817519015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366817519984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366817527687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366817550718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366817631562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366817668421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366817668640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366817668937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366817670203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366817674468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366819996937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366820671250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366898490453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366898492968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366898577265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366898600625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366909493640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366909493796
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1366909494093
